PLAYER_ID,PLAYER_NAME,FIRST_NAME,LAST_NAME,POSITION,DRAFT_YEAR,HEIGHT_WO_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,MODIFIED_LANE_AGILITY_TIME,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,WINGSPAN_INCHES,STANDING_REACH_INCHES,PRA_PERMIN,SEASON,HEIGHT_W_SHOES
1631173,Terquavion Smith,Terquavion,Smith,SG,2023,74.5,163.2,78.75,98.0,,8.5,8.0,10.86,3.21,30.0,37.0,,16.0,5.3,3.3,0.3,0.8,0.5,0.0,0.4,0.391,0.371,0.6,78.75,98.0,0.830188679245283,2023,
1628390,Terrance Ferguson,Terrance,Ferguson,SG-SF,2017,77.5,184.4,80.75,103.0,5.8,8.5,10.0,11.16,3.32,28.5,38.0,3.22,61.0,12.5,3.1,0.8,0.3,0.4,0.2,0.2,0.414,0.333,0.9,80.75,103.0,0.336,2017,79.0
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,SF,2021,77.5,206.6,80.25,100.0,6.7,8.0,8.0,11.51,3.21,32.5,39.5,3.12,31.0,10.8,4.5,1.5,1.0,0.2,0.2,0.5,0.482,0.355,0.81,80.25,100.0,0.6481481481481481,2021,78.5
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,SF,2023,77.5,220.0,80.0,102.0,,8.25,8.0,10.36,3.06,32.0,37.5,,31.0,10.8,4.5,1.5,1.0,0.2,0.2,0.5,0.482,0.355,0.81,80.0,102.0,0.6481481481481481,2023,
1626179,Terry Rozier,Terry,Rozier,PG-SG,2015,72.5,190.2,80.25,98.5,5.6,8.25,8.5,10.84,3.15,33.0,38.0,2.84,39.0,8.0,1.8,1.6,0.9,0.2,0.0,0.5,0.274,0.222,0.8,80.25,98.5,0.5375000000000001,2015,74.25
203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,SF,2014,77.25,205.2,84.0,104.5,6.05,9.0,9.75,11.39,3.18,31.5,39.5,3.05,2.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,84.0,104.5,1.1666666666666667,2014,78.25
1630177,Theo Maledon,Theo,Maledon,PG,2020,76.0,187.4,80.75,100.5,2.8,8.5,10.0,,,,,,65.0,27.4,10.1,3.2,3.5,0.9,0.2,2.2,0.368,0.335,0.748,80.75,100.5,0.6131386861313869,2020,77.0
1629033,Theo Pinson,Theo,Pinson,SG-SF,2018,77.0,211.2,82.75,103.5,7.35,9.0,9.0,11.53,3.22,27.0,34.0,3.11,18.0,11.7,4.5,2.0,1.2,0.3,0.0,1.0,0.342,0.261,0.864,82.75,103.5,0.6581196581196582,2018,78.75
1628418,Thomas Bryant,Thomas,Bryant,PF-C,2017,81.5,247.8,90.0,112.5,9.4,9.5,10.25,11.42,3.37,25.5,33.0,3.12,15.0,4.8,1.5,1.1,0.4,0.1,0.1,0.1,0.381,0.1,0.556,90.0,112.5,0.625,2017,82.75
1629118,Thomas Welsh,Thomas,Welsh,PF-C,2017,83.5,254.0,84.0,109.5,10.9,9.0,10.5,,,,,,11.0,3.3,1.6,0.4,0.5,0.0,0.0,0.1,0.538,0.429,0.5,84.0,109.5,0.7575757575757576,2017,84.5
1627748,Thon Maker,Thon,Maker,PF,2016,83.75,216.0,87.0,110.5,6.05,8.75,9.5,11.15,3.33,32.0,36.5,3.09,57.0,9.9,4.0,2.0,0.4,0.2,0.5,0.3,0.459,0.378,0.653,87.0,110.5,0.6464646464646465,2016,84.75
1628396,Tony Bradley,Tony,Bradley,C,2017,81.25,248.8,89.0,112.5,12.0,9.5,9.5,11.79,3.44,24.5,27.5,2.99,9.0,3.2,0.9,1.2,0.1,0.0,0.0,0.0,0.273,0.0,1.0,89.0,112.5,0.6875,2017,82.75
1641739,Toumani Camara,Toumani,Camara,PF,2023,79.0,220.4,84.5,107.0,,9.0,10.0,10.7,3.41,28.5,33.0,3.19,70.0,24.8,7.5,4.9,1.2,0.9,0.5,1.2,0.45,0.337,0.758,84.5,107.0,0.5483870967741935,2023,
1629027,Trae Young,Trae,Young,PG,2018,72.5,177.8,75.0,95.5,5.35,8.0,9.25,,,,,,81.0,30.9,19.1,3.7,8.1,0.9,0.2,3.8,0.418,0.324,0.829,75.0,95.5,1.0,2018,73.75
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,C,2023,80.25,240.4,85.0,106.0,,9.25,10.75,11.8,3.2,33.0,36.5,3.23,68.0,16.6,7.9,5.0,1.2,0.4,1.1,0.7,0.702,0.0,0.561,85.0,106.0,0.8493975903614457,2023,
1630544,Tre Mann,Tre,Mann,PG,2021,75.25,177.6,76.0,98.5,4.1,8.0,9.0,,,,,,60.0,22.8,10.4,2.9,1.5,0.8,0.2,1.2,0.393,0.36,0.793,76.0,98.5,0.6491228070175439,2021,76.25
1629682,Tremont Waters,Tremont,Waters,PG,2019,69.5,172.4,74.25,93.5,6.6,8.0,9.75,10.76,3.07,30.5,40.5,3.11,11.0,10.8,3.6,1.1,1.5,0.9,0.2,1.4,0.286,0.167,1.0,74.25,93.5,0.5740740740740741,2019,70.75
1630570,Trendon Watford,Trendon,Watford,PF,2021,79.5,237.4,86.25,105.0,10.1,9.5,9.5,11.69,3.27,28.0,35.0,3.23,48.0,18.1,7.6,4.1,1.7,0.5,0.6,0.9,0.532,0.237,0.755,86.25,105.0,0.7403314917127071,2021,80.75
1630235,Trent Forrest,Trent,Forrest,PG,2020,75.5,203.0,79.5,102.5,5.65,9.0,9.75,11.04,3.18,28.0,34.5,2.5,30.0,10.1,2.9,1.5,1.5,0.3,0.1,0.7,0.451,0.192,1.0,79.5,102.5,0.5841584158415842,2020,76.7
1626203,Treveon Graham,Treveon,Graham,SF,2015,76.0,219.4,82.5,103.0,5.5,8.5,8.25,11.64,3.3,28.5,31.5,3.15,27.0,7.0,2.1,0.8,0.2,0.2,0.0,0.1,0.475,0.6,0.667,82.5,103.0,0.4428571428571429,2015,77.75
1628979,Trevon Duval,Trevon,Duval,PG,2018,73.5,191.0,80.25,97.5,5.2,8.75,10.0,10.93,3.18,34.0,41.5,3.09,3.0,2.0,1.7,0.3,0.7,0.0,0.0,0.0,0.667,1.0,0.0,80.25,97.5,1.35,2018,74.5
1631211,Trevor Keels,Trevor,Keels,SG,2022,75.25,223.8,79.25,101.0,13.5,8.25,9.0,11.33,3.27,24.5,31.0,3.32,3.0,2.7,1.0,0.7,0.0,0.0,0.0,0.0,0.25,0.25,0.0,79.25,101.0,0.6296296296296295,2022,76.75
1641725,Trey Alexander,Trey,Alexander,SG,2023,75.25,184.6,82.0,101.5,,8.5,8.75,11.6,3.35,29.5,34.0,,23.0,4.8,1.3,0.5,0.5,0.0,0.0,0.2,0.3,0.176,0.75,82.0,101.5,0.4791666666666666,2023,
1626168,Trey Lyles,Trey,Lyles,PF,2015,81.0,241.2,85.5,108.0,12.1,9.25,10.25,,,,,,80.0,17.3,6.1,3.7,0.7,0.3,0.2,0.8,0.438,0.383,0.695,85.5,108.0,0.6069364161849711,2015,82.25
1630530,Trey Murphy III,Trey,Murphy III,SF,2021,79.5,206.0,84.0,105.5,8.1,8.5,9.0,11.65,3.14,34.0,38.0,3.32,62.0,13.9,5.4,2.4,0.6,0.4,0.1,0.3,0.394,0.382,0.882,84.0,105.5,0.60431654676259,2021,81.25
1641774,Tristan Vukcevic,Tristan,Vukcevic,C,2023,83.25,223.4,86.5,111.0,,9.0,10.25,11.71,3.43,26.0,30.5,3.16,10.0,15.3,8.5,3.6,1.3,0.5,0.7,1.0,0.433,0.278,0.773,86.5,111.0,0.8758169934640523,2023,
1628972,Troy Brown,Troy,Brown,SF,2018,77.75,208.0,82.25,105.0,7.05,9.0,9.75,11.51,3.33,26.0,33.0,3.29,52.0,14.0,4.8,2.8,1.5,0.4,0.1,0.6,0.415,0.319,0.681,82.25,105.0,0.65,2018,78.75
1627786,Troy Williams,Troy,Williams,SF,2016,77.75,217.8,80.25,102.0,10.0,8.25,9.25,10.72,3.35,30.0,36.0,3.08,24.0,17.4,5.3,1.9,0.8,1.0,0.4,1.1,0.415,0.244,0.6,80.25,102.0,0.4597701149425287,2016,78.75
1629660,Ty Jerome,Ty,Jerome,PG,2019,76.25,194.4,76.0,98.0,6.5,8.25,9.5,11.21,3.4,26.0,31.5,3.12,31.0,10.6,3.3,1.5,1.4,0.5,0.1,0.6,0.336,0.28,0.75,76.0,98.0,0.5849056603773585,2019,77.5
1630234,Ty-Shon Alexander,Ty-Shon,Alexander,SG,2020,74.0,200.8,80.0,100.0,12.3,8.75,8.75,11.33,3.26,28.0,33.0,2.47,15.0,3.1,0.6,0.7,0.4,0.0,0.1,0.2,0.25,0.222,0.5,80.0,100.0,0.5483870967741934,2020,76.0
1631102,TyTy Washington Jr.,TyTy,Washington Jr.,SG,2022,74.25,196.4,80.0,99.5,12.0,8.5,9.25,,,,,,31.0,14.0,4.7,1.5,1.5,0.5,0.1,0.5,0.363,0.238,0.556,80.0,99.5,0.55,2022,75.75
1630189,Tyler Bey,Tyler,Bey,PF,2020,78.0,212.8,85.25,105.5,5.0,8.5,9.0,11.35,3.17,37.0,43.5,2.75,18.0,3.9,1.0,1.1,0.2,0.0,0.1,0.2,0.318,0.25,0.6,85.25,105.5,0.5897435897435899,2020,79.0
1629076,Tyler Cook,Tyler,Cook,PF,2019,79.25,245.4,84.5,106.5,6.1,9.5,10.75,11.32,3.28,27.5,32.0,3.1,11.0,3.2,1.7,0.9,0.1,0.1,0.0,0.1,0.7,0.0,0.833,84.5,106.5,0.84375,2019,80.75
1628416,Tyler Dorsey,Tyler,Dorsey,SG,2017,75.0,182.6,77.25,99.5,4.7,8.5,9.25,10.55,3.16,30.5,36.0,2.98,56.0,17.4,7.2,2.3,1.4,0.3,0.1,0.7,0.377,0.362,0.714,77.25,99.5,0.6264367816091955,2017,76.5
203898,Tyler Ennis,Tyler,Ennis,PG,2014,73.0,181.5,79.25,98.0,6.2,8.25,8.75,11.12,3.3,29.0,36.0,2.84,8.0,7.3,2.8,0.9,1.8,0.0,0.3,1.0,0.429,0.333,1.0,79.25,98.0,0.7534246575342466,2014,74.5
1629639,Tyler Herro,Tyler,Herro,SG,2019,76.5,192.4,75.25,100.5,7.1,8.0,8.75,,,,,,55.0,27.4,13.5,4.1,2.2,0.6,0.2,1.6,0.428,0.389,0.87,75.25,100.5,0.7226277372262775,2019,78.0
1628399,Tyler Lydon,Tyler,Lydon,PF,2017,80.25,215.0,84.0,107.5,13.6,8.75,8.75,11.68,3.46,29.5,33.5,2.81,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,107.5,0.0,2017,81.5
1627755,Tyler Ulis,Tyler,Ulis,PG,2016,68.75,149.2,74.0,88.5,5.2,7.5,7.5,10.8,3.2,32.5,38.0,2.88,61.0,18.4,7.3,1.6,3.7,0.8,0.1,1.3,0.421,0.266,0.775,74.0,88.5,0.6847826086956523,2016,70.0
1630179,Tyrell Terry,Tyrell,Terry,PG,2020,73.5,170.0,73.75,96.0,7.6,7.5,8.25,10.78,3.28,30.0,34.0,2.59,11.0,5.1,1.0,0.5,0.5,0.5,0.0,0.2,0.313,0.0,0.333,73.75,96.0,0.3921568627450981,2020,75.0
1626145,Tyus Jones,Tyus,Jones,PG,2015,72.5,184.6,77.0,97.0,6.5,8.25,8.75,11.84,3.32,26.5,32.5,2.95,37.0,15.5,4.2,1.3,2.9,0.8,0.1,0.9,0.359,0.302,0.718,77.0,97.0,0.5419354838709678,2015,74.0
1628962,Udoka Azubuike,Udoka,Azubuike,C,2018,82.0,273.8,91.0,112.5,7.95,9.5,10.0,12.97,3.12,31.0,31.5,3.65,15.0,3.8,1.1,0.9,0.0,0.1,0.3,0.2,0.444,0.0,0.8,91.0,112.5,0.5263157894736842,2018,84.25
1628962,Udoka Azubuike,Udoka,Azubuike,C,2020,82.0,259.5,91.25,109.0,9.61,9.25,10.0,11.82,3.23,37.0,41.0,3.61,15.0,3.8,1.1,0.9,0.0,0.1,0.3,0.2,0.444,0.0,0.8,91.25,109.0,0.5263157894736842,2020,83.5
1626205,Vince Hunter,Vince,Hunter,PF,2015,78.75,208.4,83.0,104.5,4.6,9.0,8.75,11.19,3.26,33.5,37.5,3.06,4.0,1.8,1.5,0.8,0.0,0.0,0.3,0.3,0.6,0.0,0.0,83.0,104.5,1.2777777777777777,2015,79.5
1627735,Wade Baldwin IV,Wade,Baldwin IV,PG,2016,74.5,201.8,83.25,100.0,5.2,9.0,9.75,10.45,3.19,32.5,38.0,3.01,33.0,12.3,3.2,1.4,1.8,0.5,0.2,1.2,0.313,0.136,0.838,83.25,100.0,0.5203252032520325,2016,76.0
1631117,Walker Kessler,Walker,Kessler,C,2022,84.25,256.0,88.25,113.0,14.7,8.5,8.5,,,,,,74.0,23.0,9.2,8.4,0.9,0.4,2.3,0.8,0.72,0.333,0.516,88.25,113.0,0.8043478260869565,2022,85.0
1627782,Wayne Selden,Wayne,Selden,SG,2016,76.25,232.4,82.5,101.0,7.3,9.0,9.25,,,,,,3.0,15.7,5.3,1.7,0.3,0.7,0.0,1.0,0.625,0.571,0.5,82.5,101.0,0.464968152866242,2016,77.75
1628976,Wendell Carter,Wendell,Carter,C-PF,2018,80.75,251.4,88.5,109.0,7.85,8.5,9.0,,,,,,44.0,25.2,10.3,7.0,1.8,0.6,1.3,1.5,0.485,0.188,0.795,88.5,109.0,0.757936507936508,2018,82.0
1631111,Wendell Moore,Wendell,Moore,SG,2022,76.25,217.2,84.5,101.0,7.5,8.75,10.25,10.94,3.3,32.5,38.5,3.21,29.0,5.3,1.4,0.6,0.6,0.3,0.2,0.3,0.419,0.118,0.8,84.5,101.0,0.4905660377358491,2022,77.5
1628411,Wesley Iwundu,Wesley,Iwundu,SG-SF,2017,77.5,193.4,85.0,105.5,4.0,8.75,9.5,11.25,3.36,31.5,36.0,3.23,62.0,16.5,3.7,2.2,0.9,0.5,0.2,0.5,0.427,0.196,0.723,85.0,105.5,0.4121212121212121,2017,78.75
1626161,Willie Cauley-Stein,Willie,Cauley-Stein,C,2015,83.25,242.4,87.0,111.0,6.3,9.5,9.0,,,,,,66.0,21.4,7.0,5.3,0.6,0.7,1.0,0.7,0.563,0.0,0.648,87.0,111.0,0.602803738317757,2015,84.5
1630214,Xavier Tillman Sr.,Xavier,Tillman Sr.,PF-C,2020,79.5,266.5,86.0,106.0,8.5,10.25,11.0,11.8,3.49,26.0,32.5,3.01,59.0,18.4,6.6,4.3,1.3,0.7,0.6,0.8,0.559,0.338,0.642,86.0,106.0,0.6630434782608696,2020,80.5
1628999,Yante Maten,Yante,Maten,PF-C,2018,79.25,246.2,84.5,107.5,8.1,9.25,10.0,11.35,3.17,27.0,31.5,3.13,2.0,6.5,1.0,1.5,0.0,0.5,0.0,0.0,0.25,0.0,0.0,84.5,107.5,0.3846153846153846,2018,80.5
1630582,Yves Pons,Yves,Pons,PF,2021,77.5,206.4,84.75,104.0,4.0,9.0,9.25,10.89,3.1,36.0,42.5,3.05,12.0,5.9,1.1,1.0,0.1,0.1,0.3,0.1,0.313,0.333,0.0,84.75,104.0,0.3728813559322034,2021,78.75
1628380,Zach Collins,Zach,Collins,PF-C,2017,82.25,232.2,85.0,111.0,8.9,8.75,9.25,,,,,,66.0,15.8,4.4,3.3,0.8,0.3,0.5,0.9,0.398,0.31,0.643,85.0,111.0,0.5379746835443038,2017,84.0
1641744,Zach Edey,Zach,Edey,C,2023,87.25,306.4,94.5,115.5,,9.75,11.0,11.37,3.45,26.0,29.5,,62.0,20.8,9.2,7.8,0.9,0.5,1.3,1.3,0.578,0.375,0.726,94.5,115.5,0.860576923076923,2023,
203897,Zach LaVine,Zach,LaVine,PG,2014,76.5,180.9,80.25,100.0,4.7,8.25,8.75,10.42,3.19,33.5,41.5,2.8,77.0,24.7,10.1,2.8,3.6,0.7,0.1,2.5,0.422,0.341,0.842,80.25,100.0,0.6680161943319838,2014,77.75
1629668,Zach Norvell Jr.,Zach,Norvell Jr.,SG,2019,76.5,206.4,78.0,101.0,7.5,8.5,9.5,11.6,3.43,24.0,30.0,3.34,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,101.0,0.2,2019,77.5
1630192,Zeke Nnaji,Zeke,Nnaji,PF-C,2020,81.25,246.8,86.0,105.5,5.9,9.0,10.5,10.94,3.2,33.0,38.0,2.72,42.0,9.5,3.2,1.5,0.2,0.2,0.1,0.2,0.481,0.407,0.8,86.0,105.5,0.5157894736842106,2020,82.5
1629015,Zhaire Smith,Zhaire,Smith,SF-SG,2018,74.75,198.6,81.75,100.0,6.05,8.75,8.25,11.02,3.05,33.0,41.5,3.15,6.0,18.5,6.7,2.2,1.7,0.3,0.3,1.0,0.412,0.375,0.75,81.75,100.0,0.572972972972973,2018,76.0
1627753,Zhou Qi,Zhou,Qi,PF-C,2016,85.25,218.2,91.75,112.5,4.85,9.25,9.5,11.27,3.46,31.5,32.0,2.9,18.0,6.9,1.2,1.2,0.1,0.1,0.8,0.6,0.188,0.105,0.667,91.75,112.5,0.3623188405797101,2016,86.25
1630533,Ziaire Williams,Ziaire,Williams,SF,2021,80.25,188.4,82.25,106.5,4.4,9.0,8.75,10.69,3.12,34.0,39.5,3.04,62.0,21.7,8.1,2.1,1.0,0.6,0.2,0.7,0.45,0.314,0.782,82.25,106.5,0.5161290322580645,2021,81.75
